"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"93" "SMEST022441001.1.p1" -1.42497272074589 5.69321943054246e-23 0.137255788198822 -10.3818770737868 938.354768748028
"94" "SMEST068161001.1.p1" -7.70584409244466 5.69321943054246e-23 0.742263476721441 -10.38154824279 619.264473331063
"95" "SMEST010593001.1.p1" -15.4056469139631 6.11295623561783e-23 1.48506125314087 -10.3737451107693 4892.13920618214
"96" "SMEST052363001.1.p1" -4.65708942512599 7.06149718062555e-23 0.449571341897228 -10.3589552783162 159.339385868077
"97" "SMEST009496001.1.p1" -6.43838892485885 7.59216389732718e-23 0.622004688333654 -10.3510295752067 353.475597072778
"98" "SMEST027786002.1.p1" -14.6144551409854 8.72532430912871e-23 1.41397179647052 -10.3357472740724 2900.09180557319
"99" "SMEST052728003.1.p1" -11.0445802887352 8.72532430912871e-23 1.06856299229385 -10.3359187697733 2059.5042522834
"100" "SMEST062650001.1.p1" -16.0836574735907 9.23562078087689e-23 1.55708581956261 -10.3293327005628 14861.3105637617
"101" "SMEST030623005.1.p1" -5.49831791622191 9.78122371494252e-23 0.532634607623838 -10.3228701956689 482.418586674175
"102" "SMEST035407001.1.p1" -14.8289675275674 1.07698524852636e-22 1.43793577011502 -10.3126772667886 3840.85051507597
"103" "SMEST010125001.1.p1" -15.4554487562655 1.0953971724868e-22 1.49914250149924 -10.3095261062968 10180.5247929642
"104" "SMEST057127001.1.p1" -10.3486750591237 1.0953971724868e-22 1.00383083499064 -10.3091822829095 1097.1401241915
"105" "SMEST072576001.1.p1" -11.1035524780432 1.11045541472949e-22 1.07728789055069 -10.3069500506195 1266.02463451758
"106" "SMEST046166003.1.p1" -7.2513638710482 1.13252674429129e-22 0.703732609154169 -10.3041464566546 707.38252289703
"107" "SMEST072395001.1.p1" -15.8225623946949 1.22294667407251e-22 1.53678968577832 -10.295854104904 13580.0258002987
"108" "SMEST074897001.1.p1" -11.5869612450722 1.24948119383361e-22 1.12572446867715 -10.2928927703669 2627.26905332414
"109" "SMEST026302001.1.p1" -6.83244384574447 1.34036066196522e-22 0.664295736251114 -10.2852441659534 122.102800726629
"110" "SMEST037910001.1.p1" -14.1712941101169 1.70447692411915e-22 1.38105807935629 -10.2611862034956 1998.99683382496
"111" "SMEST063515001.1.p1" -10.2601067633363 1.81821587365987e-22 1.00058844323224 -10.2540728235804 807.12599678728
"112" "SMEST067157001.1.p1" -11.7059973466128 1.84273686252283e-22 1.14183555984933 -10.2519117097364 2442.80894454413
"113" "SMEST048037001.1.p1" -7.10349362100835 3.18023137333236e-22 0.696563403489876 -10.1979139090841 693.267091195593
"114" "SMEST048286005.1.p1" -13.1557575628488 3.18023137333236e-22 1.29011888848179 -10.1973218749866 3924.5094157934
"115" "SMEST051618001.1.p1" -5.87916321563001 3.38428111764357e-22 0.576929861170088 -10.1904297408117 912.973389979073
"116" "SMEST074065001.1.p1" -15.7367734492667 3.49938574101751e-22 1.54489048842554 -10.1863359035272 7314.28634765096
